time,X,Y,Z
119.19,38.949068368612075,21.828276717913766,-81.32010683039519
119.33,38.94758460999073,21.839460111595834,-81.3206907490647
119.47,38.95743191196733,21.837761261027364,-81.3366731944121
119.63,38.96477153041849,21.82632567104177,-81.34198350375894
119.79,38.96122759886067,21.818702019952735,-81.35069103309904
119.93,38.957794775192355,21.816810197527,-81.3538765210537
120.09,38.96697203834491,21.8194281919471,-81.36576303289573
120.23,38.96773669700595,21.818463450984982,-81.3608154042358
120.38,38.95770038745732,21.812342697235902,-81.37303288864567
120.53,38.96042352518877,21.807692696384237,-81.3886820366696
120.69,38.95685924481527,21.812123390415344,-81.38666961518504
120.82,38.95369542027131,21.82232999993067,-81.38665390637142
120.99,38.95977917738902,21.8267557646055,-81.4000751168128
121.13,38.94983501765635,21.82373503404455,-81.41181819259647
121.29,38.959471474234874,21.83201557828081,-81.4219985447388
121.43,38.95595084772528,21.846914598050457,-81.43342789458003
121.59,38.95322285624354,21.82624739216559,-81.44562574087163
121.72,38.95451805898172,21.83179937472824,-81.44865318473943
121.89,38.947032415480884,21.831758108874215,-81.4628899912895
122.03,38.96340332926503,21.842097137119254,-81.48472663151993
122.19,38.97345870931212,21.838726310301475,-81.49453586081077
122.33,38.967084493663464,21.833440253761257,-81.49566966175469
122.49,38.982561465027956,21.83392041039004,-81.50870387970217
122.63,38.98167505223112,21.832244499682787,-81.50812730736813
122.79,38.978188564244846,21.831262745688612,-81.51425197935744
122.93,38.97819969251539,21.824855925003725,-81.52064781743583
123.09,38.98316411871387,21.843265367166612,-81.52489097198807
123.23,38.99449368052272,21.85257718389756,-81.5449529792841
123.39,39.000480700104035,21.857022847524934,-81.54960812784384
123.53,38.998092980498924,21.864234699860134,-81.5606912641078
123.69,38.98947213693784,21.86717810464226,-81.57044046072433
123.83,38.98828524717255,21.86321218950217,-81.5831847941495
123.99,38.990794707900875,21.864646990974443,-81.5924217575805
124.13,38.994117267827185,21.851568212900418,-81.58330074431098
124.27,38.98764471970414,21.856300290934012,-81.59226943943753
124.43,38.97372871628973,21.85935162806241,-81.60104489153316
124.59,38.97324568425853,21.857049053313414,-81.60528783562233
124.73,38.96522172358266,21.857565632962263,-81.62185921058861
124.89,38.966548026018614,21.87485142902452,-81.62983524218646
125.03,38.95309116291918,21.862105786777533,-81.63680388629048
125.19,38.950302228997984,21.862557465157824,-81.66116091983785
125.33,38.95047932931151,21.87945099508301,-81.67710798863477
125.49,38.93887346847128,21.876965011721847,-81.68399694611546
125.63,38.9411020448012,21.87455980393287,-81.6793872721913
125.79,38.95179457203211,21.881446388749833,-81.69936201192594
125.93,38.94636854147319,21.872280724864332,-81.71394617092973
126.07,38.93669872902559,21.875456533589258,-81.73399085192992
126.23,38.943413724223305,21.872586341287402,-81.75035105846955
126.39,38.96203535718615,21.868205013186245,-81.77543633948092
126.53,38.95813412830401,21.865777539011873,-81.79696214063071
126.67,38.95529531819695,21.86165396338402,-81.80906850732076
126.83,38.95702691396886,21.855474006726038,-81.81758664576613
126.99,38.95150090155703,21.849876838126637,-81.83173051749782
127.13,38.95246403568735,21.85479379173848,-81.84903156211631
127.27,38.93750863569343,21.849811242310963,-81.85968602692442
127.43,38.94228685486451,21.856178759790264,-81.8602061463513
127.59,38.93814183632503,21.85608138884005,-81.88746572175968
127.73,38.930992642019746,21.845879119093073,-81.90676609586363
127.89,38.933513205447916,21.834986569399426,-81.91371266319665
128.03,38.93682191302787,21.830409868311865,-81.92626665124426
128.19,38.94355942821652,21.83592033105565,-81.93733409299152
128.33,38.949539590961045,21.833755539699936,-81.94760834016155
128.47,38.95646497259876,21.834980326362572,-81.95435343687559
128.63,38.95242876657315,21.841563343071602,-81.98593233628038
128.79,38.94518459384705,21.842902546873447,-81.99115485811329
128.93,38.94300328990313,21.848131125130855,-82.00238427720308
129.09,38.93867799597797,21.84878608908876,-82.00792494943289
129.23,38.932969120023486,21.85456484138486,-82.02185911072296
129.39,38.93945685647179,21.859686412328998,-82.02188298576297
129.53,38.95164717887432,21.853282719540093,-82.04114988164362
129.69,38.949122417870996,21.84441637681066,-82.04558195841842
129.82,38.94959153334489,21.845634128012822,-82.05699517745472
129.99,38.94253062083174,21.847325789858537,-82.07206045935008
130.13,38.93221953324766,21.850273858657456,-82.0806822406759
130.29,38.92675129960663,21.843566214277285,-82.08522090646355
130.43,38.93066686645458,21.84188097492267,-82.0942273683649
130.59,38.9462327732807,21.851725526757303,-82.09650643593837
130.73,38.9308944712928,21.836186118957265,-82.09757922894865
130.89,38.91891163630644,21.829631036764695,-82.0982015340328
131.02,38.932606364948285,21.829668713602135,-82.1036132310659
131.19,38.936435717386864,21.831203422895175,-82.1111630324221
131.32,38.9409824799858,21.834920267073585,-82.11184166858196
131.49,38.967485749845444,21.813405745548632,-82.1254129323664
131.63,38.99009556728583,21.78714674746517,-82.13377002102804
131.77,39.032920879751195,21.75192449673387,-82.14863562659578
131.93,39.071570151224705,21.7183863541718,-82.14891646560278
132.07,39.130354798622186,21.696609664514256,-82.15106516511696
132.23,39.18994970422841,21.650918646385023,-82.1549595775683
132.39,39.25043194802504,21.612352403376306,-82.15874046205664
132.53,39.30180526105547,21.55999304372054,-82.15480872017181
132.69,39.35353329245132,21.51821733041182,-82.15099009777332
132.83,39.416703683519025,21.46689240353743,-82.15023928172747
132.99,39.48324138864069,21.435622020741743,-82.16220118185392
133.13,39.54207611492506,21.400975415603753,-82.1675775308739
133.29,39.61396391330443,21.353729907782615,-82.16566486497041
133.43,39.682861510377336,21.309290525154143,-82.17310742915137
133.59,39.76523983077168,21.25616779886788,-82.1579918032494
133.73,39.84667925749063,21.21214261956713,-82.17689999938563
133.89,39.923104076976124,21.167768514459063,-82.19561158665064
134.03,39.99227283315742,21.117897877815015,-82.21999621886987
134.19,40.062993454716,21.068251016639486,-82.22611428151812
134.33,40.13277261171758,21.01859955190224,-82.24700790993187
134.47,40.220265728333054,20.960144934109902,-82.25594424456592
134.63,40.28929210550291,20.895284546535553,-82.25790150044052
134.77,40.36149008340405,20.848527952062614,-82.2503516036858
134.93,40.42845951518332,20.786646494243943,-82.25694588642932
135.09,40.505605081318066,20.73610556785442,-82.2599614197694
135.23,40.571995521654074,20.70116587644598,-82.27125679132135
135.39,40.65584317753492,20.655002228774293,-82.27912314588445
135.53,40.72021234460301,20.619300508479316,-82.28785017834652
135.69,40.79622250091216,20.573670561997506,-82.30906916688612
135.83,40.87787304939174,20.52323863756483,-82.31357068326177
135.99,40.94907537879284,20.46773107804146,-82.32632125998238
136.13,41.02392120158971,20.415086150050836,-82.32645415849713
136.27,41.09891429769634,20.35351875283801,-82.3289584528284
136.43,41.170650220862754,20.303334276788675,-82.31788859727683
136.59,41.242629159792756,20.24752678535245,-82.32242630566283
136.73,41.32239929125885,20.184569668446827,-82.326000312589
136.87,41.386541405359345,20.12825597689826,-82.32815536604514
137.03,41.46930268712867,20.075382849310717,-82.32614832939248
137.19,41.5471898621781,20.01786288890213,-82.35044542623568
137.33,41.63334826028547,19.977819548531464,-82.35267851489888
137.49,41.69866665543097,19.92946416836663,-82.35370532581507
137.63,41.76759464786632,19.86777597424788,-82.36083015374278
137.77,41.83907900839952,19.82465834199638,-82.35408246741778
137.93,41.91072088449295,19.764099611670574,-82.3496294713035
138.07,41.97704279618047,19.71660255819443,-82.34958043091362
138.23,42.05218430313346,19.66358794546093,-82.35042275327893
138.39,42.11751056159324,19.634169463016015,-82.34682371923945
138.53,42.18881883167277,19.58991737187667,-82.34489913176263
138.69,42.256699457609926,19.53927995412127,-82.35098093531415
138.83,42.333533657738826,19.487267983060054,-82.36673371911567
138.99,42.413579146788315,19.447906071511568,-82.37105529904161
139.13,42.47826376686172,19.3984151340068,-82.37410154990508
139.29,42.548665132725176,19.356408556786054,-82.37426540088423
139.43,42.629641012343924,19.320820685358157,-82.3854538219966
139.59,42.69569766683615,19.271781453085993,-82.3802240671363
139.73,42.77512888936996,19.208649003528837,-82.38805017271689
139.89,42.84566584546974,19.178100375733678,-82.38991969960763
140.03,42.92422116653911,19.127834911288858,-82.3790576155993
140.19,43.00226993091127,19.07704672231185,-82.37651166582171
140.33,43.070971776092996,19.0245690242352,-82.37579339262497
140.49,43.15001280619815,18.97704574027296,-82.37087061290626
140.63,43.216972111619285,18.923868833244416,-82.37609251465295
140.77,43.30133611896901,18.88266106609802,-82.37995930458395
140.93,43.369751000048986,18.840157238560572,-82.39098408289428
141.09,43.45371566797404,18.801576134331164,-82.3902594295456
141.23,43.53411489722634,18.752498434603407,-82.37966425705139
141.39,43.591430875091596,18.709207964043948,-82.38084182775285
141.53,43.66613750720647,18.671808254115557,-82.38812522033535
141.69,43.74773271615403,18.635492850038066,-82.38887771303635
141.83,43.81828044144414,18.58611885499311,-82.38573681613485
141.97,43.89615505085946,18.540155184969166,-82.38481752293575
142.13,43.9711614681164,18.494797630057754,-82.39814915321251
142.29,44.045367925261765,18.4432138895413,-82.3997067778199
142.43,44.11105398886704,18.396165867519684,-82.39754500383938
142.59,44.200644171431684,18.352323606741553,-82.39013265286674
142.73,44.26543244142137,18.29963188786168,-82.38727111702497
142.89,44.34587126826788,18.240246141305278,-82.37887529562663
143.03,44.42485259578277,18.19348751778684,-82.38394818254918
143.19,44.50053471472223,18.144540494836335,-82.38806540653701
143.33,44.57236563998534,18.10238254235196,-82.38069108129875
143.49,44.637790169105045,18.04536979612212,-82.3911054610532
143.63,44.70878396065801,17.996884856111294,-82.38522964923347
143.79,44.78622283820467,17.948001482110378,-82.39245412456314
143.93,44.866998148496336,17.90808466731461,-82.39033022866195
144.09,44.925956448336606,17.85940801510366,-82.39522476587125
144.23,45.00772683979439,17.80537176848973,-82.39943961034582
144.39,45.07118228635347,17.770654631006234,-82.39983150945235
144.53,45.146846672100416,17.71764517362032,-82.41734702240501
144.69,45.215705604401926,17.659205660597674,-82.4176876477015
144.83,45.297982683172506,17.611096611045085,-82.41778505957562
144.99,45.361162683104,17.558312516096162,-82.42176444736451
145.13,45.4411754086875,17.5216293359844,-82.40980854548698
145.28,45.523867860867654,17.46967168863688,-82.41563453024499
145.43,45.60007629478125,17.433130492266876,-82.419201716057
145.59,45.6773834659249,17.36501212137982,-82.4216398125908
145.73,45.74469179511444,17.315106555496996,-82.42900949231249
145.87,45.81759212183239,17.264702687890647,-82.43260168209495
